GLASS#	UniProt	Ligand standard InChI Key	Param	Min	Max	Unit	Reference (PMID or other citations)												
95356	Q8TDV5	GFSWORTTYOAWML-CQSZACIVSA-N	Intrinsic activity	171	171	%	"MedChemComm, (2013) 4:1:95"												
96668	Q8TDV5	GHOPAHKQKCMYHB-UHFFFAOYSA-N	Intrinsic activity	258	258	%	23010456												
99261	Q8TDV5	GLEVVDJOFBMLQB-UHFFFAOYSA-N	Intrinsic activity	209	209	%	22365911												
103367	Q8TDV5	GRGQEEUXMIDNPJ-MRXNPFEDSA-N	Intrinsic activity	99	99	%	22545772												
108421	Q8TDV5	GYLVPMDDUCFZCW-UHFFFAOYSA-N	Intrinsic activity	71	71	%	22545772												
112855	Q8TDV5	HEKRYOXGMAACSE-UHFFFAOYSA-N	Intrinsic activity	69	69	%	22264481												
116931	Q8TDV5	HJXNBIOSQIYJTB-IRXDYDNUSA-N	Intrinsic activity	15	15	%	22545772												
118113	Q8TDV5	HLPMGSRTJMFCMO-UHFFFAOYSA-N	Intrinsic activity	118	118	%	23177788												
119210	Q8TDV5	HNCAHNKUINZSCO-UHFFFAOYSA-N	Intrinsic activity	578	578	%	22836190												
123489	Q8TDV5	HTHOBZGXJWTDBR-OAHLLOKOSA-N	Intrinsic activity	183	183	%	"MedChemComm, (2013) 4:1:95"												
125733	Q8TDV5	HWNIBXURQQWAOI-UHFFFAOYSA-N	Intrinsic activity	250	250	%	23628336												
131416	Q8TDV5	IEPIPSYKEORVPM-UHFFFAOYSA-N	Intrinsic activity	65	65	%	22264481												
132453	Q8TDV5	IGDSOCIGIJWOMQ-UHFFFAOYSA-N	Intrinsic activity	28	28	%	22264481												
133838	Q8TDV5	IIFVGCYKIYSUQB-UHFFFAOYSA-N	Intrinsic activity	88	88	%	23234271												
138745	Q8TDV5	IPMIRPYUNFWKRA-GFCCVEGCSA-N	Intrinsic activity	243	243	%	22545772												
141782	Q8TDV5	IUALNCAOZRGKHL-UHFFFAOYSA-N	Intrinsic activity	35	35	%	23234271												
141844	Q8TDV5	IUCMLAGMPMOAKS-UHFFFAOYSA-N	Intrinsic activity	83	83	%	"2,362,833,622,545,770"												
144604	Q8TDV5	IYEPUSFSTPCBDL-UHFFFAOYSA-N	Intrinsic activity	107	107	%	23177788												
145876	Q8TDV5	JAGTXSICFYWLJE-OAHLLOKOSA-N	Intrinsic activity	212	212	%	"MedChemComm, (2013) 4:1:95"												
154507	Q8TDV5	JMKRHCQIVVXVRS-OAHLLOKOSA-N	Intrinsic activity	171	171	%	22545772												
154803	Q8TDV5	JMXBXZHTVIADJO-CQSZACIVSA-N	Intrinsic activity	142	142	%	"MedChemComm, (2013) 4:1:95"												
160220	Q8TDV5	JULDLXGPEMYLJM-CQSZACIVSA-N	Intrinsic activity	224	224	%	22545772												
160804	Q8TDV5	JVFFZFIHCMTOOP-UHFFFAOYSA-N	Intrinsic activity	102	102	%	21310611												
160866	Q8TDV5	JVGLCNLAIQFPNA-GFCCVEGCSA-N	Intrinsic activity	236	236	%	22545772												
162370	Q8TDV5	JXIQMANEVJFITM-UHFFFAOYSA-N	Intrinsic activity	101	101	%	22545772												
163889	Q8TDV5	JZODUXZHHVKUCB-UHFFFAOYSA-N	Intrinsic activity	160	160	%	23211099												
166706	Q8TDV5	KDUFKSXCNQIELO-OAHLLOKOSA-N	Intrinsic activity	188	188	%	"MedChemComm, (2013) 4:1:95"												
168542	Q8TDV5	KGJGWMONADZJGW-OAHLLOKOSA-N	Intrinsic activity	149	149	%	22545772												
169127	Q8TDV5	KHGJNOKYMKZXJA-UHFFFAOYSA-N	Intrinsic activity	536	536	%	22836190												
169636	Q8TDV5	KIAOXWICDUNQFO-UHFFFAOYSA-N	Intrinsic activity	101	101	%	23234271												
170979	Q8TDV5	KKARPHGXIVJIEA-JTQLQIEISA-N	Intrinsic activity	257	257	%	22836190												
170980	Q8TDV5	KKARPHGXIVJIEA-SNVBAGLBSA-N	Intrinsic activity	346	346	%	22836190												
171206	Q8TDV5	KKJMVQUBLXOSGK-UHFFFAOYSA-N	Intrinsic activity	457	457	%	23010456												
173474	Q8TDV5	KNLSFFCJVSXZSY-UHFFFAOYSA-N	Intrinsic activity	137	137	%	22545772												
174903	Q8TDV5	KPKGFRPQEQJFKH-SECBINFHSA-N	Intrinsic activity	497	497	%	22836190												
176639	Q8TDV5	KRTBFYXJYSKEBY-UHFFFAOYSA-N	Intrinsic activity	46	46	%	23234271												
176872	Q8TDV5	KSAQSTZDZQPHSX-LLVKDONJSA-N	Intrinsic activity	284	284	%	22836190												
176873	Q8TDV5	KSAQSTZDZQPHSX-NSHDSACASA-N	Intrinsic activity	283	283	%	22836190												
179223	Q8TDV5	KVKXUDOKQOIWMV-UHFFFAOYSA-N	Intrinsic activity	80	80	%	22264481												
191059	Q8TDV5	LMLPLWPZYOTASZ-INIZCTEOSA-N	Intrinsic activity	63	63	%	22545772												
191060	Q8TDV5	LMLPLWPZYOTASZ-MRXNPFEDSA-N	Intrinsic activity	150	150	%	"2,362,833,622,545,770"												
191270	Q8TDV5	LMTLIYJZXZJSGM-CYBMUJFWSA-N	Intrinsic activity	124	124	%	21310611												
191271	Q8TDV5	LMTLIYJZXZJSGM-ZDUSSCGKSA-N	Intrinsic activity	97	97	%	21310611												
192931	Q8TDV5	LPBQYGYTWQWGPW-UHFFFAOYSA-N	Intrinsic activity	467	467	%	23010456												
193681	Q8TDV5	LQBQNSFNHMVXDA-UHFFFAOYSA-N	Intrinsic activity	483	483	%	23010456												
196392	Q8TDV5	LUAODEFLCKGFIR-UHFFFAOYSA-N	Intrinsic activity	183	183	%	23628336												
198440	Q8TDV5	LWVXVGBYQXXVPH-UHFFFAOYSA-N	Intrinsic activity	16	16	%	22264481												
207426	Q8TDV5	MKDDERDXWHQKGP-UHFFFAOYSA-N	Intrinsic activity	627	627	%	23010456												
215768	Q8TDV5	MWFAGJFHJCXSLR-UHFFFAOYSA-N	Intrinsic activity	96	96	%	23234271												
217226	Q8TDV5	MYMOQKFPODBRKH-UHFFFAOYSA-N	Intrinsic activity	35	35	%	22264481												
219711	Q8TDV5	NCESSPIKSFVRMR-MRXNPFEDSA-N	Intrinsic activity	89	89	%	22545772												
219732	Q8TDV5	NCFMLEOQTUZOKH-UHFFFAOYSA-N	Intrinsic activity	87	87	%	21310611												
221576	Q8TDV5	NEUZVFSMXDYIRA-CQSZACIVSA-N	Intrinsic activity	161	161	%	22545772												
222211	Q8TDV5	NFRPMJYMEAPYRC-UHFFFAOYSA-N	Intrinsic activity	74	74	%	23234271												
223395	Q8TDV5	NHMGDIAXSQUQCQ-UHFFFAOYSA-N	Intrinsic activity	100	100	%	21310611												
225582	Q8TDV5	NKKFFSLGVJNWJZ-UHFFFAOYSA-N	Intrinsic activity	506	506	%	23010456												
228528	Q8TDV5	NORKIELCZLVWEV-UHFFFAOYSA-N	Intrinsic activity	173	173	%	23211099												
240507	Q8TDV5	OGGSMYNGPMPXSQ-UHFFFAOYSA-N	Intrinsic activity	165	165	%	23211099												
243496	Q8TDV5	OKGRXAGCJBIGJA-UHFFFAOYSA-N	Intrinsic activity	294	294	%	22365911												
244235	Q8TDV5	OLHPKUPQTKGJTN-UHFFFAOYSA-N	Intrinsic activity	93	93	%	23234271												
246175	Q8TDV5	OOBJPFBOLNRCAU-UHFFFAOYSA-N	Intrinsic activity	322	322	%	22365911												
252115	Q8TDV5	OWSGPEZXAIWLAK-UHFFFAOYSA-N	Intrinsic activity	405	405	%	23010456												
252754	Q8TDV5	OXQHYPOOQFVCIO-UHFFFAOYSA-N	Intrinsic activity	14	14	%	22264481												
254498	Q8TDV5	OZYVKCFYXTTYJW-UHFFFAOYSA-N	Intrinsic activity	91	91	%	23234271												
256010	Q8TDV5	PBWNUNVXZZYHOC-MRXNPFEDSA-N	Intrinsic activity	142	142	%	22545772												
256865	Q8TDV5	PDERQTYFIHOIDC-UHFFFAOYSA-N	Intrinsic activity	38	38	%	22264481												
257373	Q8TDV5	PDXPPBBOOBHYGL-UHFFFAOYSA-N	Intrinsic activity	94	94	%	23234271												
260328	Q8TDV5	PIBUAWQVXIVQAS-UHFFFAOYSA-N	Intrinsic activity	87	87	%	23234271												
260864	Q8TDV5	PIXBQEQXNYTIRX-DLBZAZTESA-N	Intrinsic activity	152	152	%	22545772												
265508	Q8TDV5	PPICGTVUHWHTSZ-UHFFFAOYSA-N	Intrinsic activity	80	80	%	23234271												
267580	Q8TDV5	PSGKHCPOBPQZMM-UHFFFAOYSA-N	Intrinsic activity	722	722	%	22836190												
269669	Q8TDV5	PVCFBCABNZROKN-UHFFFAOYSA-N	Intrinsic activity	37	37	%	22264481												
271442	Q8TDV5	PXMWCGIHDBPCJK-UHFFFAOYSA-N	Intrinsic activity	9	9	%	22264481												
272093	Q8TDV5	PYMAMRCIPWXUOA-RBFZIWAESA-N	Intrinsic activity	142	142	%	"MedChemComm, (2013) 4:1:95"												
274843	Q8TDV5	QCIKTRZVLCLGFT-INIZCTEOSA-N	Intrinsic activity	100	100	%	21310611												
274844	Q8TDV5	QCIKTRZVLCLGFT-MRXNPFEDSA-N	Intrinsic activity	107	107	%	21310611												
279279	Q8TDV5	QIRMKHKIAOSXTB-CYBMUJFWSA-N	Intrinsic activity	192	192	%	22545772												
281019	Q8TDV5	QLFSWYDWDAUAJV-UHFFFAOYSA-N	Intrinsic activity	68	68	%	23234271												
283666	Q8TDV5	QPELMPRUTVUQDD-UHFFFAOYSA-N	Intrinsic activity	430	430	%	22836190												
286098	Q8TDV5	QSWIJADWRSCNOI-UHFFFAOYSA-N	Intrinsic activity	82	82	%	22365911												
287555	Q8TDV5	QVBUMEULLREINA-UHFFFAOYSA-N	Intrinsic activity	80	80	%	23234271												
289002	Q8TDV5	QXAYQFDXSWMLCM-UHFFFAOYSA-N	Intrinsic activity	53	53	%	23234271												
293243	Q8TDV5	RDCJWTSRPRQNRI-OAHLLOKOSA-N	Intrinsic activity	68	68	%	22545772												
293257	Q8TDV5	RDCVTCCVZBQMNZ-UHFFFAOYSA-N	Intrinsic activity	78	78	%	21361292												
294450	Q8TDV5	REVHGAGSNKNWNB-CYBMUJFWSA-N	Intrinsic activity	196	196	%	22545772												
296299	Q8TDV5	RHLKIVUEHCVGSH-UHFFFAOYSA-N	Intrinsic activity	155	155	%	"2,362,833,622,545,770"												
297911	Q8TDV5	RJSYUHPZVHYMGW-UHFFFAOYSA-N	Intrinsic activity	0	0	%	22545772												
298372	Q8TDV5	RKLGJSYZCKSOIU-CALCHBBNSA-N	Intrinsic activity	104	104	%	22545772												
300045	Q8TDV5	RMSLKDKIRXQRMO-UHFFFAOYSA-N	Intrinsic activity	24	24	%	23177788												
303309	Q8TDV5	RRKYCAGPTITUAS-UHFFFAOYSA-N	Intrinsic activity	668	668	%	23010456												
303491	Q8TDV5	RRSQHAZOQJOIFI-UHFFFAOYSA-N	Intrinsic activity	83	83	%	22264481												
305963	Q8TDV5	RVELKJBAOZBEHO-UHFFFAOYSA-N	Intrinsic activity	205	205	%	23010456												
308391	Q8TDV5	RYVKIABDAXCSEP-UHFFFAOYSA-N	Intrinsic activity	1077	1077	%	22836190												
310989	Q8TDV5	SCNSHISVJKQLNR-UHFFFAOYSA-N	Intrinsic activity	41	41	%	22264481												
311473	Q8TDV5	SDGHYCIXEZKBLQ-UHFFFAOYSA-N	Intrinsic activity	99.8	99.8	%	24900416												
311473	Q8TDV5	SDGHYCIXEZKBLQ-UHFFFAOYSA-N	Intrinsic activity	122	122	%	24900416												
312019	Q8TDV5	SEFGCAWIEXGQET-UHFFFAOYSA-N	Intrinsic activity	19	19	%	22545772												
312115	Q8TDV5	SEHUCEGUZVEGBO-UHFFFAOYSA-N	Intrinsic activity	450	450	%	22836190												
312874	Q8TDV5	SFJAFRSDVYDKBZ-UHFFFAOYSA-N	Intrinsic activity	45	45	%	22264481												
313128	Q8TDV5	SFQBQYYGWHSCJC-UHFFFAOYSA-N	Intrinsic activity	203	203	%	23628336												
313297	Q8TDV5	SFWORIUDBFNINU-UHFFFAOYSA-N	Intrinsic activity	75.5	75.5	%	24900416												
313297	Q8TDV5	SFWORIUDBFNINU-UHFFFAOYSA-N	Intrinsic activity	82.5	82.5	%	24900416												
313582	Q8TDV5	SGGZIUPJAKDCPG-UHFFFAOYSA-N	Intrinsic activity	48	48	%	23177788												
317672	Q8TDV5	SLZVKIRSPIZHMD-UHFFFAOYSA-N	Intrinsic activity	47	47	%	21310611												
324310	Q8TDV5	SVMYAXGNZKJUKV-UHFFFAOYSA-N	Intrinsic activity	97.6	97.6	%	24900416												
324310	Q8TDV5	SVMYAXGNZKJUKV-UHFFFAOYSA-N	Intrinsic activity	120	120	%	24900416												
325076	Q8TDV5	SWOVRIONHBWLMV-OAHLLOKOSA-N	Intrinsic activity	171	171	%	"23628336,22545772,MedChemComm, (2013) 4:1:95"												
327015	Q8TDV5	SZLINIYVVBLSNB-UHFFFAOYSA-N	Intrinsic activity	24	24	%	22264481												
328189	Q8TDV5	TVBGGIHNBOONNF-UHFFFAOYSA-N	Intrinsic activity	167	167	%	23628336												
330489	Q8TDV5	TYKANWVCVGBBPK-GFCCVEGCSA-N	Intrinsic activity	220	220	%	"MedChemComm, (2013) 4:1:95,25286150"												
332063	Q8TDV5	UAOJXKOJGNIAGM-UHFFFAOYSA-N	Intrinsic activity	64	64	%	23234271												
334077	Q8TDV5	UDHFXHPKMYKCBY-QGZVFWFLSA-N	Intrinsic activity	66	66	%	22545772												
334237	Q8TDV5	UDMVFDQGWCZSIY-UHFFFAOYSA-N	Intrinsic activity	61	61	%	22545772												
335567	Q8TDV5	UFJZVFBUUIBTHV-CYBMUJFWSA-N	Intrinsic activity	132	132	%	"2,362,833,622,545,770"												
337465	Q8TDV5	UIGMXUHDQDBMNZ-UHFFFAOYSA-N	Intrinsic activity	43	43	%	23177788												
338460	Q8TDV5	UJUPMHQNADSSTA-UHFFFAOYSA-N	Intrinsic activity	376	376	%	22836190												
338881	Q8TDV5	UKKQBSXEAZYNQU-UHFFFAOYSA-N	Intrinsic activity	88	88	%	23234271												
340874	Q8TDV5	UNGZTVLHLKAKQE-OAHLLOKOSA-N	Intrinsic activity	269	269	%	"23628336,22545772,MedChemComm, (2013) 4:1:95"												
343881	Q8TDV5	URQTXDVCVHDJGR-UHFFFAOYSA-N	Intrinsic activity	27	27	%	23234271												
347209	Q8TDV5	UWEWDAUOURLDRE-UHFFFAOYSA-N	Intrinsic activity	103	103	%	24900416												
347209	Q8TDV5	UWEWDAUOURLDRE-UHFFFAOYSA-N	Intrinsic activity	107	107	%	24900416												
347209	Q8TDV5	UWEWDAUOURLDRE-UHFFFAOYSA-N	Intrinsic activity	124	124	%	24900416												
348818	Q8TDV5	UYNRXHLOVGNPCH-MRXNPFEDSA-N	Intrinsic activity	102	102	%	"MedChemComm, (2013) 4:1:95"												
350241	Q8TDV5	VAOPWNNCICWMMV-UHFFFAOYSA-N	Intrinsic activity	41	41	%	22545772												
350308	Q8TDV5	VARCYYDABPMLBA-UHFFFAOYSA-N	Intrinsic activity	89	89	%	23234271												
351394	Q8TDV5	VCDSGMTUYQSVNG-UHFFFAOYSA-N	Intrinsic activity	426	426	%	23010456												
354393	Q8TDV5	VGIOZQMDHCDIJC-UHFFFAOYSA-N	Intrinsic activity	43	43	%	23234271												
355442	Q8TDV5	VHPGHGLUXZTITL-UHFFFAOYSA-N	Intrinsic activity	575	575	%	23010456												
355883	Q8TDV5	VIHHDUZIXQQMCS-MRXNPFEDSA-N	Intrinsic activity	150	150	%	"MedChemComm, (2013) 4:1:95"												
355942	Q8TDV5	VIKIQGQUUZHXQG-LLVKDONJSA-N	Intrinsic activity	266	266	%	22836190												
356055	Q8TDV5	VIPPGNDMWVWXRM-UHFFFAOYSA-N	Intrinsic activity	42	42	%	23177788												
357702	Q8TDV5	VLAWYUXSYNOAQE-UHFFFAOYSA-N	Intrinsic activity	170	170	%	23211099												
359095	Q8TDV5	VMXRUYMZWIICAB-UHFFFAOYSA-N	Intrinsic activity	22	22	%	22545772												
359788	Q8TDV5	VNTUDANQYJITCD-UHFFFAOYSA-N	Intrinsic activity	66	66	%	22365911												
361535	Q8TDV5	VQEVFRZOHYKWBE-UHFFFAOYSA-N	Intrinsic activity	617	617	%	22836190												
362838	Q8TDV5	VSAANDHHKMNLAM-UHFFFAOYSA-N	Intrinsic activity	32	32	%	22264481												
366447	Q8TDV5	VXEVEBMHWZDNOF-UHFFFAOYSA-N	Intrinsic activity	193	193	%	23628336												
369383	Q8TDV5	WBNOMIXFUQWBTA-UHFFFAOYSA-N	Intrinsic activity	1	1	%	22545772												
371006	Q8TDV5	WDWMROZWFVKIOA-UHFFFAOYSA-N	Intrinsic activity	36	36	%	22264481												
371498	Q8TDV5	WEPVJCFKSJZVKD-UHFFFAOYSA-N	Intrinsic activity	79	79	%	23234271												
371512	Q8TDV5	WEQVGGRVHJOXQB-UHFFFAOYSA-N	Intrinsic activity	97	97	%	21310611												
371528	Q8TDV5	WERUCVSVXISYIJ-UHFFFAOYSA-N	Intrinsic activity	528	528	%	23010456												
376489	Q8TDV5	WLQYPSIUOUDCRJ-UHFFFAOYSA-N	Intrinsic activity	105	105	%	23177788												
378925	Q8TDV5	WPDCHTSXOPUOII-UHFFFAOYSA-N	Intrinsic activity	75	75	%	22264481												
380109	Q8TDV5	WQXCMIBSUCPDPZ-UHFFFAOYSA-N	Intrinsic activity	737	737	%	23010456												
382436	Q8TDV5	WUCDOWYHHGDYTF-UHFFFAOYSA-N	Intrinsic activity	47	47	%	23234271												
382504	Q8TDV5	WUECHLZWIPEXMU-MRXNPFEDSA-N	Intrinsic activity	141	141	%	22545772												
386323	Q8TDV5	WZLWVBSNBCURMT-UHFFFAOYSA-N	Intrinsic activity	166	166	%	23628336												
386436	Q8TDV5	WZPXJWLXZKHFQW-UHFFFAOYSA-N	Intrinsic activity	68	68	%	22545772												
386842	Q8TDV5	XAENKMLQUJRZPV-UHFFFAOYSA-N	Intrinsic activity	313	313	%	23010456												
387635	Q8TDV5	XBLVKULFUQTLPO-GFCCVEGCSA-N	Intrinsic activity	240	240	%	22545772												
389735	Q8TDV5	XEKZYGCNVPYPIU-INIZCTEOSA-N	Intrinsic activity	163	163	%	22545772												
389737	Q8TDV5	XEKZYGCNVPYPIU-MRXNPFEDSA-N	Intrinsic activity	106	106	%	22545772												
390028	Q8TDV5	XEVQTJQCJMBCQP-UHFFFAOYSA-N	Intrinsic activity	62	62	%	22545772												
390262	Q8TDV5	XFCMGUVSVUPJEW-UHFFFAOYSA-N	Intrinsic activity	94	94	%	22545772												
392868	Q8TDV5	XIRILMVYBXFZOO-UHFFFAOYSA-N	Intrinsic activity	251	251	%	23628336												
393717	Q8TDV5	XJVIXQWGMYJCSJ-UHFFFAOYSA-N	Intrinsic activity	90	90	%	23234271												
393723	Q8TDV5	XJVPRZSPEQOTEH-UHFFFAOYSA-N	Intrinsic activity	41	41	%	23177788												
397429	Q8TDV5	XOVWMHBRRJXFFE-UHFFFAOYSA-N	Intrinsic activity	28	28	%	22264481												
397969	Q8TDV5	XPRLUTOXZSRZQR-UHFFFAOYSA-N	Intrinsic activity	104	104	%	21310611												
398631	Q8TDV5	XQSTTXTWTQUSBJ-UHFFFAOYSA-N	Intrinsic activity	81	81	%	23234271												
402504	Q8TDV5	XWHMJALQCFBYAY-UHFFFAOYSA-N	Intrinsic activity	229	229	%	23628336												
406271	Q8TDV5	YBWSBJVJGRFKGE-UHFFFAOYSA-N	Intrinsic activity	268	268	%	22836190												
407236	Q8TDV5	YDGHOGGGBJJRPT-UHFFFAOYSA-N	Intrinsic activity	111	111	%	21310611												
409964	Q8TDV5	YGXXZFLKCGZDIF-UHFFFAOYSA-N	Intrinsic activity	28	28	%	23234271												
410298	Q8TDV5	YHKUMVXEUWUPKX-UHFFFAOYSA-N	Intrinsic activity	21	21	%	21361292												
410298	Q8TDV5	YHKUMVXEUWUPKX-UHFFFAOYSA-N	Intrinsic activity	37	37	%	22264481												
411382	Q8TDV5	YJBWACABBPCMSU-UHFFFAOYSA-N	Intrinsic activity	294	294	%	23010456												
415668	Q8TDV5	YOVLZIDAFGCSGF-UHFFFAOYSA-N	Intrinsic activity	88	88	%	21310611												
417964	Q8TDV5	YSEGETUQPPSDLC-CQSZACIVSA-N	Intrinsic activity	171	171	%	"MedChemComm, (2013) 4:1:95"												
420311	Q8TDV5	YVMZHLJYXXSDBX-SECBINFHSA-N	Intrinsic activity	391	391	%	22836190												
424648	Q8TDV5	ZBUTVWLKBMCCQB-UHFFFAOYSA-N	Intrinsic activity	64	64	%	23234271												
424978	Q8TDV5	ZCIGKFMUVUHIME-MRXNPFEDSA-N	Intrinsic activity	68	68	%	22545772												
425261	Q8TDV5	ZCTCHPPRMRIPMY-ROUUACIJSA-N	Intrinsic activity	85	85	%	22545772												
426104	Q8TDV5	ZEAUVGIZONYILM-CABCVRRESA-N	Intrinsic activity	216	216	%	"MedChemComm, (2013) 4:1:95"												
426107	Q8TDV5	ZEAUVGIZONYILM-HUUCEWRRSA-N	Intrinsic activity	239	239	%	"MedChemComm, (2013) 4:1:95"												
429723	Q8TDV5	ZJBKMINXKKATNV-UHFFFAOYSA-N	Intrinsic activity	57	57	%	22545772												
434304	Q8TDV5	ZPMKGEHDHOXJKW-UHFFFAOYSA-N	Intrinsic activity	61	61	%	23234271												
436587	Q8TDV5	ZSSWXMJOSBUALT-UHFFFAOYSA-N	Intrinsic activity	81	81	%	22545772												
437542	Q8TDV5	ZUDZPIGJFSGJEW-CRAIPNDOSA-N	Intrinsic activity	133	133	%	"MedChemComm, (2013) 4:1:95"												
437545	Q8TDV5	ZUDZPIGJFSGJEW-QAPCUYQASA-N	Intrinsic activity	95	95	%	"MedChemComm, (2013) 4:1:95"												
438029	Q8TDV5	ZUWGPGNNDQQCAD-UHFFFAOYSA-N	Intrinsic activity	22	22	%	22264481												
439186	Q8TDV5	ZWKMSAHBFLORJJ-UHFFFAOYSA-N	Intrinsic activity	28	28	%	22545772												
442142	Q8TDV5	APOAEXWNXLHNHP-OAHLLOKOSA-N	Intrinsic activity	91	91	%	25286150												
442257	Q8TDV5	AVUCFLHYBFWMSM-GFCCVEGCSA-N	Intrinsic activity	170	170	%	25286150												
443236	Q8TDV5	CDEAEZQLBRDDDP-OYDRJWEHSA-N	Intrinsic activity	101	101	%	25286150												
443462	Q8TDV5	CMPJIODIHHCIRU-AUJFFYSJSA-N	Intrinsic activity	108	108	%	25286150												
444127	Q8TDV5	DJOMJPWMQCDQQR-UHFFFAOYSA-N	Intrinsic activity	0.8	0.8	-	25208139												
444128	Q8TDV5	DJPAKBMZZYZGIM-GFCCVEGCSA-N	Intrinsic activity	156	156	%	25286150												
444348	Q8TDV5	DRWSBUQCWOFAFF-UHFFFAOYSA-N	Intrinsic activity	0.7	0.7	-	25208139												
444551	Q8TDV5	DYTGIMMOPCQYNV-UHFFFAOYSA-N	Intrinsic activity	0.8	0.8	-	25208139												
444861	Q8TDV5	FJRQPZWTKVINCI-UHFFFAOYSA-N	Intrinsic activity	0.3	0.3	-	25208139												
445344	Q8TDV5	FZWDBBMILHMWQZ-UHFFFAOYSA-N	Intrinsic activity	0.8	0.8	-	25208139												
445448	Q8TDV5	GDTSICWGIITHJS-UHFFFAOYSA-N	Intrinsic activity	0.8	0.8	-	25208139												
445518	Q8TDV5	GHPSDAPCCXIXEV-CQSZACIVSA-N	Intrinsic activity	99	99	%	25286150												
446100	Q8TDV5	HCOCJWJTYDDBRV-OAHLLOKOSA-N	Intrinsic activity	101	101	%	25286150												
446188	Q8TDV5	HGOCZXVINVMQGD-MRXNPFEDSA-N	Intrinsic activity	93	93	%	25286150												
446237	Q8TDV5	HIJKGVNKHCXAKW-UHFFFAOYSA-N	Intrinsic activity	1	1	-	25208139												
446648	Q8TDV5	HXNOCBIFNWVJLT-CYBMUJFWSA-N	Intrinsic activity	84	84	%	25286150												
446830	Q8TDV5	IDFYVOMBWZBNGK-CQSZACIVSA-N	Intrinsic activity	89	89	%	25286150												
447043	Q8TDV5	IKSXRJRIVYHLMI-UHFFFAOYSA-N	Intrinsic activity	1	1	-	25208139												
447380	Q8TDV5	IXIWGIOCETWRTM-CYBMUJFWSA-N	Intrinsic activity	100	100	%	25286150												
447672	Q8TDV5	JHORQHNGCXPGNE-UHFFFAOYSA-N	Intrinsic activity	0.9	0.9	-	25208139												
447715	Q8TDV5	JIWSSKVCBQEVAO-UHFFFAOYSA-N	Intrinsic activity	0.9	0.9	-	25208139												
448818	Q8TDV5	KXXGAEUCJTVWEX-UHFFFAOYSA-N	Intrinsic activity	0.8	0.8	-	25208139												
449416	Q8TDV5	LUEBPFUHSORPNK-UHFFFAOYSA-N	Intrinsic activity	0.6	0.6	-	25208139												
449945	Q8TDV5	MOFABLNTDPJUES-UHFFFAOYSA-N	Intrinsic activity	0.8	0.8	-	25208139												
450812	Q8TDV5	NTRORZYBWAWXLZ-UHFFFAOYSA-N	Intrinsic activity	0.8	0.8	-	25208139												
450900	Q8TDV5	NXGHLOHFUASLGZ-GFCCVEGCSA-N	Intrinsic activity	121	121	%	25286150												
451250	Q8TDV5	OKBIYBZBOXQZAS-CYBMUJFWSA-N	Intrinsic activity	119	119	%	25286150												
452171	Q8TDV5	POCVWVURFWNCKU-UHFFFAOYSA-N	Intrinsic activity	0.7	0.7	-	25208139												
452962	Q8TDV5	QSOXJLVLVFTLOY-QZTJIDSGSA-N	Intrinsic activity	0.7	0.7	-	25208139												
452962	Q8TDV5	QSOXJLVLVFTLOY-QZTJIDSGSA-N	Intrinsic activity	1	1	-	25208139												
453618	Q8TDV5	RNJYVMGLFSAETA-UHFFFAOYSA-N	Intrinsic activity	0.8	0.8	-	25208139												
454224	Q8TDV5	SJBLFUBVCAJLFO-UHFFFAOYSA-N	Intrinsic activity	0.9	0.9	-	25208139												
455022	Q8TDV5	UEWNKJSDOXBAMN-UHFFFAOYSA-N	Intrinsic activity	0.9	0.9	-	25208139												
455425	Q8TDV5	UTOPRESBQKAWRB-GFCCVEGCSA-N	Intrinsic activity	156	156	%	25286150												
455472	Q8TDV5	UUXXUSYRAQKBGA-UHFFFAOYSA-N	Intrinsic activity	0.8	0.8	-	25208139												
456406	Q8TDV5	WCQOTOGCXLWYJC-AUJFFYSJSA-N	Intrinsic activity	139	139	%	25286150												
456461	Q8TDV5	WEUUMZLPXYLJKY-CQSZACIVSA-N	Intrinsic activity	141	141	%	25286150												
457114	Q8TDV5	XCGRMHQPVVAZAS-GFCCVEGCSA-N	Intrinsic activity	89	89	%	25286150												
457264	Q8TDV5	XHLVPOJFTMKAHC-CYBMUJFWSA-N	Intrinsic activity	27	27	%	25286150												
457386	Q8TDV5	XLBVREOEQLOFGF-CYBMUJFWSA-N	Intrinsic activity	166	166	%	25286150												
458241	Q8TDV5	YPZUCWRGPJUFCO-CYBMUJFWSA-N	Intrinsic activity	182	182	%	25286150												
458336	Q8TDV5	YUKINTCMNZPYEJ-UHFFFAOYSA-N	Intrinsic activity	0.8	0.8	-	25208139												
458872	Q8TDV5	ZNZDMMQGUVVHRV-OYDRJWEHSA-N	Intrinsic activity	57	57	%	25286150												
458935	Q8TDV5	ZPVHIERQQPIQBV-UHFFFAOYSA-N	Intrinsic activity	0.8	0.8	-	25208139												
459062	Q8TDV5	ZTUGHYYCNNBDMD-UHFFFAOYSA-N	Intrinsic activity	0.8	0.8	-	25208139												
525625	Q8TDV5	ITVGYKCGBLZFME-UHFFFAOYSA-N	Intrinsic activity	112	112	%	26512410												
529011	Q8TDV5	PJFKOYKGTDRSHX-UHFFFAOYSA-N	Intrinsic activity	100	100	%	26512410												
18066	Q8TDV5	AZDUDBIUEWKFGT-UHFFFAOYSA-N	Ki	123	123	nM	23234271												
